F1_S1,F2_S1,F1_S2,F2_S2,DecayRatioCycle,LPC_Coefficient1,LPC_Coefficient2,LPC_Coefficient3,LPC_Coefficient4,LPC_Coefficient5,LPC_Coefficient6,LPC_Coefficient7,LPC_Coefficient8,LPC_Coefficient9,LPC_Coefficient10,LPC_Coefficient11,LPC_Coefficient12,LPC_Coefficient13,LPC_Coefficient14,LPC_Coefficient15,Class
0.019531,0.015625,0.017578,0.0078125,0.010012,-0.65201,-0.52357,0.81044,0.23141,-0.21625,-0.089922,-0.065725,0.23554,0.1182,-0.059989,0.076488,-0.093892,0.02312,0.13861,-0.042481,abnormal
0.011719,0.015625,0.011719,0.015625,0.010022,-0.58867,0.34573,-0.021134,0.093645,-0.015583,0.1096,-0.032509,0.035028,-0.10854,0.14435,-0.0056048,0.1635,0.0080563,0.088568,-0.016521,abnormal
0.0097656,0,0.0078125,0.046875,0.033766,-0.40621,-0.12029,-0.0088475,0.091769,0.066077,0.035898,0.023373,0.045611,0.051871,0.032306,-0.0015543,-0.023239,-0.0011281,0.0051038,0.04991,normal
0.013672,0.0078125,0.0078125,0.03125,0.017952,-0.40933,-0.23764,0.23817,0.14056,-0.019615,0.080437,0.070674,0.10462,-0.052438,0.1522,-0.03801,0.048952,0.068365,0.01737,-0.033059,abnormal
0.015625,0.046875,0.019531,0.046875,0.013602,-0.10127,-0.21391,-0.14363,0.21607,0.074514,0.085807,0.024104,0.054497,0.056977,0.088273,0.11368,-0.11092,-0.017885,0.058131,0.05659,normal
0.011719,0.023438,0.0097656,0.0078125,0.0060212,0.32813,-0.42295,-0.063561,0.19085,0.10547,0.11586,0.047917,0.04507,0.099577,0.092834,0.10303,0.0083889,0.067737,0.012367,0.01219,abnormal
0.0078125,0.03125,0.0078125,0.046875,0.0042153,-0.2599,-0.16173,0.2481,0.1794,-0.041095,0.18924,0.017306,0.041715,0.068313,-0.06487,0.17125,0.067017,0.0031331,-0.037384,0.06546,normal
0.015625,0.0039062,0.0078125,0.019531,0.019274,-0.18399,0.046126,0.098707,0.21702,-0.062989,0.17009,0.0090951,0.16151,0.018419,0.028001,0.032723,0.07383,0.0010752,0.013541,-0.013383,abnormal
0.0039062,0.015625,0.015625,0.015625,0.029002,-0.04701,-0.21469,0.15052,0.36496,0.052067,0.073363,0.080194,0.092114,0.031772,0.061691,-0.025185,0.077292,-0.0064401,0.0034786,0.029901,abnormal
0.011719,0.0078125,0.011719,0.0078125,0.011842,-0.728,-0.41813,0.36162,0.18811,0.031069,-0.037515,0.022026,-0.15977,0.016813,0.19944,0.087463,-0.15136,-0.10837,0.10989,0.045011,abnormal
0.0078125,0,0.011719,0.015625,0.028396,0.028869,0.060743,-0.07451,0.038745,0.030999,0.091589,0.090391,0.16608,0.1111,0.10324,0.0672,-0.11012,-0.015018,0.024786,0.025908,abnormal
0.015625,0.039062,0.011719,0.03125,0.040275,-0.42993,-0.0091297,0.080255,0.15836,-0.10834,0.17072,-0.13903,0.14962,0.0095762,0.079113,0.034638,0.04271,0.10081,0.0068438,-0.029435,abnormal
0.015625,0.015625,0.046875,0.027344,0.01198,-0.26342,-0.30486,0.0095626,0.32805,0.075578,0.04807,-0.031936,0.076403,-0.0095455,0.052876,-0.013232,0.13374,-0.042791,0.047399,0.0039923,abnormal
0.015625,0.015625,0.015625,0.0078125,0.0078744,-0.43531,0.17221,-0.031704,0.10283,0.0416,0.048416,0.071239,0.1277,0.046554,-0.010253,-0.022017,0.017866,0.10931,0.065285,-0.003274,normal
0.03125,0.015625,0.0078125,0.023438,0.12225,-0.23708,-0.21248,-0.30355,0.24786,0.026271,0.091022,-0.045689,0.07633,-0.060928,-0.013926,-0.0030444,-0.012525,-0.031548,0.056942,0.051676,abnormal
0.052734,0.042969,0.0058594,0.0625,0.70114,1.6105,2.4008,3.0934,3.7174,4.1185,4.2925,4.1557,3.8255,3.3107,2.7019,2.0437,1.4031,0.83231,0.4326,0.15201,abnormal
0.0078125,0.0078125,0.0078125,0.015625,0.016407,-0.37098,-0.11611,-0.0033898,0.09304,0.0037185,0.12103,0.082762,0.03232,0.015709,0.018744,0.045497,0.027285,-0.0027883,-0.0057857,0.010411,normal
0.015625,0.015625,0.015625,0.023438,0.011199,-0.69572,0.032426,0.015726,0.24739,-0.052481,0.14172,-0.13174,0.16206,-0.082235,0.056371,0.011346,0.031116,-0.084824,0.019176,0.0020561,normal
0.0097656,0.021484,0.011719,0.015625,0.006607,-0.40721,-0.077952,0.012401,0.16108,0.045509,-0.021865,-0.091337,0.032986,0.148,0.018248,-0.022319,0.018777,0.024772,0.060192,-0.0277,normal
0.0058594,0.015625,0.013672,0.023438,0.05654,-0.013758,-0.025566,0.012607,0.16907,0.025568,0.12589,0.047646,0.13425,0.093662,0.080143,-0.00090063,-0.0055742,0.031745,0.041977,0.047658,abnormal
0.0078125,0.0078125,0.0078125,0.0039062,0.022581,-0.33379,-0.10598,-0.034314,-0.013406,0.015732,0.062674,0.095856,0.08936,0.05689,0.041879,0.010003,-0.023508,-0.023685,-0.0052475,0.017956,abnormal
0.0078125,0.0039062,0.0078125,0.027344,0.027568,-0.11572,-0.11615,-0.22124,0.12769,0.016647,0.049154,-0.019295,0.084184,0.078023,0.0011436,0.091858,-0.0298,0.049009,-0.033434,0.029115,abnormal
0.011719,0.0039062,0.015625,0.015625,0.0081663,-0.11721,-0.10293,-0.031473,0.086654,0.025321,0.10577,0.04542,0.042541,0.046707,0.016162,0.032244,0.043924,0.022878,0.00084178,0.006193,abnormal
0.0078125,0.0078125,0.015625,0.011719,0.0046373,-0.33603,0.02884,-0.1945,0.25174,0.081564,0.14887,0.0087075,0.098521,-0.038777,-0.025476,0.093911,0.01516,0.057,0.099262,-0.0051973,abnormal
0.0078125,0.0078125,0.015625,0.011719,0.6718,2.1182,3.3465,4.4048,5.0872,5.3806,5.3912,5.1205,4.5723,3.7842,2.9151,2.0661,1.3191,0.75412,0.34916,0.098507,abnormal
0.015625,0.015625,0.011719,0.015625,0.0098906,0.10083,0.17548,-0.33805,0.17262,-0.11209,0.36614,-0.04447,0.10521,-0.14546,0.28117,-0.012356,0.06403,-0.13505,-0.00090341,0.0265,abnormal
0.0078125,0.0078125,0.023438,0.035156,0.0068866,-0.18206,-0.087349,-0.018081,0.055523,0.022699,0.087431,0.059016,0.070654,0.029912,0.049633,0.018187,0.03068,0.020834,0.0073765,0.039999,abnormal
0.011719,0.019531,0.011719,0.0078125,0.026903,-0.26809,-0.19708,-0.042615,0.069895,0.043964,0.09806,0.042615,0.088754,0.018992,0.022257,0.043128,-0.013015,0.033518,-0.033326,0.002741,abnormal
0.015625,0.0097656,0.015625,0.019531,0.011842,-0.079601,-0.18152,0.051204,0.042078,0.081632,0.063321,0.070071,0.087136,-0.0049751,0.037575,0.092399,0.04445,0.038202,0.0072986,-0.0021778,abnormal
0.015625,0.0078125,0.015625,0.066406,0.014234,-0.41158,-0.14882,0.025104,0.13046,0.13768,0.025963,0.1407,0.10655,-0.096242,0.058496,0.074315,-0.082024,0.021493,0.043553,-0.055251,abnormal
0.023438,0.015625,0.019531,0.015625,0.022525,-0.66842,-0.072675,0.25323,0.047967,0.084948,-0.03064,0.09202,0.074673,-0.027144,0.0134,-0.048764,0.12308,0.0018169,-0.099004,0.12864,normal
0.0078125,0.015625,0.015625,0.0078125,0.011649,-0.34513,0.047349,0.13964,0.092011,0.034061,0.051625,0.061829,0.10738,0.066862,0.082026,0.012673,0.042492,-0.033187,0.092734,0.051028,normal
0.011719,0.0078125,0.042969,0.015625,0.032816,-0.20723,-0.1545,0.0056226,0.32805,-0.0077279,-0.0079839,-0.0485,0.15745,-0.0029713,-0.00050619,-0.068093,0.084353,-0.029428,-0.01603,0.018921,normal
0.015625,0.015625,0.015625,0.015625,0.0076361,0.11024,-0.31659,-0.085343,0.2155,-0.01741,-0.060712,0.14008,0.25135,-0.0052341,-0.045738,0.054242,0.068007,0.020778,0.044926,0.010197,abnormal
0.0078125,0.017578,0.015625,0.066406,0.026658,0.24626,0.418,0.0052827,0.34055,0.083069,0.39331,0.071987,0.19989,0.071808,0.16502,0.080851,0.12964,0.023083,0.015757,0.0039114,abnormal
0.015625,0.019531,0.015625,0.015625,0.014073,0.33645,0.20829,0.066192,-0.15936,0.2139,0.18834,0.16729,0.1693,0.056051,0.016745,0.013907,0.060813,0.055993,0.062802,0.086345,abnormal
0.011719,0.03125,0.015625,0.015625,0.050482,0.058203,-0.095955,0.037021,0.092592,0.081482,0.04384,0.036022,0.050793,0.054304,0.16128,0.081306,0.13985,0.0022681,-0.012229,-0.090352,abnormal
0.023438,0.015625,0.015625,0.0078125,0.015712,-0.10392,-0.048304,0.011909,0.041925,0.098588,0.071368,0.098638,0.091597,0.024352,0.036748,-0.030835,0.013194,0.10733,0.01,0.065499,abnormal
0.011719,0.015625,0.015625,0.03125,0.017767,-0.2279,-0.12678,-0.042615,0.036328,0.06032,0.082489,0.10257,0.10696,0.079307,0.015818,-0.043586,-0.050787,0.022627,0.052982,0.045527,normal
0.011719,0.015625,0.015625,0.03125,0.011452,-0.093938,-0.068536,-0.199,0.27787,0.06137,0.01753,0.069523,0.059982,0.06035,0.084491,-0.061427,0.020395,0.035846,0.062855,0.0063266,abnormal
0.015625,0.011719,0.0078125,0.015625,0.0073754,-0.37524,-0.10275,0.012846,0.091321,0.095802,0.093226,0.054871,0.026832,0.0015766,0.0096899,0.027194,0.017816,0.018348,-0.0059449,0.0091009,abnormal
0.011719,0.0078125,0.015625,0.0078125,0.54856,2.3799,3.7539,4.8799,5.6659,6.066,6.0931,5.7676,5.2209,4.5003,3.6394,2.71,1.8469,1.136,0.55541,0.16799,abnormal
0.015625,0.015625,0.011719,0.015625,0.0066261,0.060728,-0.17138,-0.1989,0.079748,-0.058774,0.050177,0.14765,0.14225,0.036754,0.099606,0.049313,-0.037162,-0.075719,0.0020551,-0.046133,normal
0.011719,0.011719,0.0078125,0.015625,0.055221,0.27762,0.079451,0.15219,0.1071,-0.029191,0.11272,0.07703,0.10499,0.08038,0.11788,-0.032692,0.074095,-0.0026841,0.1187,-0.043486,abnormal
0.015625,0.015625,0.011719,0.03125,0.0060088,-0.42482,-0.44912,0.35332,0.0088925,0.10777,-0.016455,0.073808,0.021318,0.077075,0.031669,-0.032357,0.005222,-0.014216,0.1085,-0.038089,abnormal
0.015625,0.0078125,0.011719,0.054688,0.019752,-0.19228,-0.14647,-0.088578,0.32024,0.028625,0.19023,-0.0089954,0.15245,0.034644,0.10892,-0.017893,0.025354,-0.0028583,0.12281,0.046385,abnormal
0.0078125,0.03125,0.011719,0.015625,0.044693,-0.42997,-0.18406,-0.012624,0.14611,0.012705,0.10747,0.016632,0.043316,-0.037837,0.03389,-0.020024,0.047077,-0.011985,-0.0016804,0.0050286,abnormal
0.0078125,0.023438,0.011719,0.015625,0.005816,0.059538,-0.45013,-0.08967,0.34815,0.037486,0.11765,0.02498,0.15159,-0.046705,0.03347,0.014311,0.035109,-0.045217,0.051602,0.029884,abnormal
0.011719,0.050781,0.046875,0.03125,0.026661,-0.20372,-0.094036,-0.009623,0.041662,0.070014,0.085707,0.082859,0.056634,0.044636,0.015366,-0.0023363,0.0051922,-0.0031026,-0.0065873,-0.012837,normal
0.011719,0.050781,0.046875,0.03125,0.62143,2.0304,3.0671,3.8629,4.2803,4.3553,4.1761,3.8846,3.4954,3.0806,2.5773,1.9991,1.4157,0.85261,0.41089,0.12237,abnormal
0.019531,0.015625,0.015625,0.015625,0.008796,-0.2096,-0.11812,-0.027804,0.022364,0.046201,0.07213,0.079899,0.064099,0.050007,0.03349,0.0034277,0.0015074,0.024564,0.065288,0.08965,abnormal
0.015625,0.0078125,0.039062,0.0097656,0.033337,-0.86337,0.074516,0.23868,0.18867,-0.097246,0.1565,-0.039291,-0.00032388,-0.0094911,0.13594,-0.10279,0.13833,-0.13048,0.016493,0.023761,abnormal
0.015625,0.03125,0.019531,0.046875,0.014759,-0.0022888,0.023263,-0.1606,0.12592,0.095709,0.10044,-0.0074446,0.046234,0.058682,0.082079,0.10855,0.044599,0.019634,0.00015266,0.072315,abnormal
0.011719,0.015625,0.015625,0.0058594,0.031629,0.025258,-0.21651,-0.18799,0.04423,0.081929,0.12769,0.071383,0.18674,-0.12833,0.10144,0.00015826,-0.013098,-0.00057832,-0.044942,0.064735,abnormal
0.011719,0.03125,0.011719,0.019531,0.0030614,-0.51031,-0.23349,0.053518,0.20365,0.038377,0.054249,0.037124,0.013041,0.011562,0.045084,-0.010775,0.017042,-0.0020857,0.029361,0.025194,abnormal
0.011719,0.027344,0.011719,0.015625,0.013425,0.76373,-0.049816,-0.35862,-0.047037,0.17382,0.34718,0.27281,0.24758,0.017565,-0.064542,-0.049331,0.097554,0.074796,0.0017581,-0.092083,normal
0.015625,0.023438,0.0078125,0,0.0088964,-0.40515,-0.15342,0.019362,0.093168,0.086283,0.060911,0.042099,0.028977,0.034561,0.029273,0.029031,0.039976,-0.00656,0.000726,0.042365,normal
0.019531,0.0058594,0.0078125,0.03125,0.013655,-0.32156,0.048824,-0.23578,0.2354,0.033241,0.099361,0.0057422,0.10909,0.0070202,0.037837,0.051843,0.0039924,0.038774,-0.00092477,0.015938,abnormal
0.0078125,0.0078125,0.023438,0.039062,0.033156,-0.22994,-0.21176,0.073518,0.081921,0.05538,0.062356,0.071937,0.057433,0.060467,0.02946,0.0025756,0.017984,-0.059815,0.06501,0.051014,normal
0.011719,0.011719,0.015625,0.0039062,0.011356,-0.081093,-0.34558,0.0077039,0.0090977,-0.0084602,0.12325,0.042476,0.10939,0.093319,0.00044444,-0.015311,-0.058724,-0.039612,0.02973,0.14582,abnormal
0.0078125,0.0078125,0.0039062,0.015625,0.0038218,0.0029105,-0.02288,0.06714,0.18732,0.067493,0.18873,0.14177,0.12075,0.044741,0.061114,0.10808,-0.02418,0.10685,0.034781,0.018594,abnormal
0.03125,0.015625,0.015625,0.023438,0.15263,0.88821,0.67332,0.37036,0.32411,0.15021,0.077988,-0.0075976,0.12317,0.16607,0.1925,0.12102,0.083209,0.14778,0.10808,0.0093402,normal
0.015625,0.0078125,0.015625,0.03125,0.079223,0.19017,0.21891,0.003998,0.056128,-0.08016,0.12355,0.099796,0.13689,0.060919,0.088586,0.036788,0.077122,0.031345,0.038492,0.022351,normal
0.019531,0.03125,0.28125,0.28125,0.25421,-0.21192,0.95806,-0.87094,0.32873,-0.57706,0.29478,-0.072727,0.19287,-0.10132,0.066835,-0.14834,0.19722,-0.071621,0.16236,-0.0689,abnormal
0.0078125,0.0078125,0.0078125,0.0078125,0.0087371,-0.18728,-0.20893,-0.016077,0.16422,0.024872,0.047695,0.063605,0.12329,0.045623,0.047992,0.07436,-0.048642,-0.018792,0.077098,0.053714,abnormal
0.0078125,0.015625,0.0078125,0.019531,0.03014,-0.2467,-0.19562,-0.023055,0.10841,0.009591,0.10212,0.0093034,0.048794,-1.85E-05,0.026457,0.019454,0.027264,0.0038926,0.030514,0.039103,abnormal
0.011719,0.015625,0.015625,0.019531,0.0070434,-0.47931,-0.13414,-0.0022941,0.26064,0.099353,0.030187,0.02512,-0.029837,0.0007352,0.10503,-0.01946,0.072817,-0.023739,0.102,0.039016,normal
0.015625,0.015625,0.011719,0.0039062,0.021606,-0.34575,-0.21027,0.014023,0.025638,0.088665,0.086096,0.066501,0.029521,0.024855,-0.0025773,-0.0028971,0.0011006,0.013173,0.032589,0.025184,abnormal
0.015625,0.019531,0.011719,0.023438,0.025231,-0.10965,0.21874,-0.26932,0.17048,0.069427,0.10457,0.038221,0.031147,0.11948,0.040427,0.022885,0.08377,-0.017074,-0.043889,0.11395,abnormal
0.0097656,0.0078125,0.021484,0.0058594,0.043992,0.023203,0.045677,0.15147,0.14903,-0.032637,0.18327,0.076191,0.12591,0.098922,0.11604,0.052689,0.044513,0.020502,0.041018,0.071603,abnormal
0.011719,0.0078125,0.017578,0.0078125,0.027742,-0.65924,0.53584,-0.45439,0.2693,-0.072264,0.22453,-0.021603,0.076638,0.016459,0.0069488,0.059549,-0.057599,0.033623,0.043346,0.083702,normal
0.011719,0.0078125,0.015625,0.11328,0.028644,0.11769,0.28634,-0.10508,0.19724,0.0093535,0.13757,-0.013576,0.097749,0.035277,0.08192,0.073775,0.11651,0.020139,-0.019721,0.00057153,abnormal
0.015625,0.015625,0.011719,0.023438,0.010171,-0.91817,0.094456,-0.026001,0.17782,0.070506,0.088728,-0.040674,0.054299,-0.05918,-0.0071432,0.025597,0.085863,-0.019402,0.013758,-0.028176,normal
0.019531,0.0039062,0.0078125,0.015625,0.029414,-0.54548,0.15656,-0.026479,0.25276,-0.12815,0.19479,-0.0024387,0.12917,-0.062582,0.14485,-0.049765,0.047193,-0.063543,0.097092,-0.0023629,normal
0.015625,0.015625,0.0078125,0.023438,0.021156,-0.26454,-0.19119,0.28407,0.1773,-0.097723,0.22837,0.033422,0.11495,0.087582,-0.042065,0.1667,0.053154,0.10633,-0.13207,0.093415,abnormal
0.0078125,0.0078125,0.0078125,0,0.022849,-0.09923,-0.14609,-0.035159,0.16489,0.0051092,0.13394,0.01309,0.081322,0.014472,0.035312,0.044437,0.022134,-0.051704,0.062107,0.026167,abnormal
0.03125,0.011719,0.03125,0.03125,0.013531,0.63161,0.23028,0.12257,0.19553,0.13991,0.12464,0.13432,0.18857,0.085462,0.074899,-0.038245,-0.050328,0.036601,0.11076,0.028575,normal
0.011719,0.011719,0.0078125,0.03125,0.012626,-0.0087144,-0.045883,-0.3026,0.4032,-0.061298,0.12315,0.048039,0.12298,0.04145,0.022867,0.026695,0.045959,0.11667,0.043559,0.04323,abnormal
0.011719,0.021484,0.015625,0.0078125,0.051972,0.26056,0.41426,-0.23557,0.30608,0.14543,0.25332,0.19344,0.13599,0.09135,0.067537,0.032763,0.10365,0.088081,0.018395,0.085822,abnormal
0.019531,0.0078125,0.011719,0.0078125,0.0075916,-0.11648,-0.34743,0.20385,0.078434,0.089019,0.069894,0.057375,0.08674,0.009281,0.022393,0.032412,-0.010204,0.07188,-0.009883,0.034239,abnormal
0.0078125,0,0.015625,0.039062,0.0081003,0.048403,-0.18193,0.040358,0.12478,-0.008689,0.14247,0.060331,0.15352,0.029248,-0.031425,0.067425,0.0089279,0.0096541,0.068215,-0.039029,abnormal
0.011719,0.0078125,0.015625,0.015625,0.013566,-0.22035,-0.068366,0.008188,0.023124,0.03718,0.054544,0.053336,0.056291,0.05142,0.046201,0.033025,0.0099409,-0.01755,-0.015301,-0.0086766,normal
0.015625,0.0039062,0.011719,0.015625,0.044587,-0.17591,-0.12445,-0.05546,-0.0010685,0.038262,0.077329,0.089102,0.082899,0.061766,0.046009,0.010409,-0.014295,-0.014889,0.0053845,0.033384,abnormal
0.015625,0.0078125,0.015625,0.03125,0.036802,-0.35884,-0.048191,0.029235,0.04771,0.039039,0.16407,-0.012108,0.12552,0.013066,-0.0039992,0.078596,0.013173,0.049342,0.025575,0.018006,abnormal
0.011719,0.019531,0.039062,0.0078125,0.021517,-0.21516,-0.32428,-0.25667,0.065387,0.22319,0.08472,-0.0041731,0.021892,0.10609,-0.05774,0.014083,0.098796,-0.013891,-0.020433,-0.046693,abnormal
0.015625,0.011719,0.015625,0.03125,0.0060015,-0.098807,-0.028901,0.00023992,0.11707,0.051146,0.14681,0.032183,0.09422,0.105,0.0098879,-0.028095,0.098169,0.13032,-0.0016885,0.075565,normal
0.011719,0.019531,0.011719,0.023438,0.011066,-0.3995,0.31317,-0.2955,0.21913,-0.0064626,0.2135,-0.053349,0.15806,0.013127,0.061594,0.030889,-0.016996,0.029804,0.018483,-0.00025698,abnormal
0.0039062,0.027344,0.015625,0.011719,0.012499,-0.30935,-0.10366,0.0078425,0.13079,0.0072477,0.13365,0.0015269,0.068349,0.095141,-0.006555,0.10008,0.039367,-0.020411,-0.011465,0.044893,normal
0.0078125,0.015625,0.011719,0.023438,0.014141,-0.26522,-0.0067833,0.037669,0.14946,0.039749,0.034675,0.043569,0.061996,-0.0014002,0.071353,0.015621,0.049604,-0.042669,0.042562,0.044496,normal
0.015625,0.0078125,0.0078125,0.03125,0.016788,-0.44185,0.18202,0.043357,0.30363,-0.041994,0.17625,0.02428,0.093929,0.075294,-0.04096,0.045885,0.16663,-0.052838,0.005975,-0.0037379,normal
0.015625,0.011719,0.011719,0.03125,0.014289,-0.37436,-0.11663,-0.0074588,0.08821,0.047886,0.063052,0.050656,0.046235,0.022324,0.012009,0.022892,0.018698,0.027959,0.016282,0.0029032,abnormal
0.0078125,0.015625,0.0078125,0.015625,0.0086954,-0.24276,-0.34669,0.15837,0.20043,0.017992,0.068738,-0.028469,-0.03166,0.033921,0.049567,-0.019083,0.072072,-0.023239,-0.016046,0.016888,abnormal
0.011719,0.015625,0.011719,0.046875,0.047411,-0.22389,-0.19761,0.19088,0.080808,0.049097,0.055468,0.017679,0.050026,0.023419,0.050456,-0.025895,-0.0068664,-0.0019783,0.02619,-0.039896,abnormal
0.023438,0.011719,0.10547,0.097656,0.062086,-0.92995,1.0269,-0.48856,0.6835,-0.48488,0.44293,-0.1756,0.30162,-0.1916,0.044087,0.18771,-0.14604,0.074292,-0.031523,0.025964,abnormal
0.023438,0.023438,0.015625,0.015625,0.010107,0.13397,-0.77939,-0.017093,0.29104,0.12484,0.15549,0.022835,0.0003091,-0.033806,0.0070374,0.038618,0.047936,0.0021146,0.060269,0.070536,abnormal
0.0078125,0.015625,0.015625,0.0078125,0.011049,-0.3601,0.025157,-0.093923,0.36036,-0.0011842,0.058711,-0.0063411,0.10335,-0.010007,0.068961,0.043686,0.0042192,-0.0067218,0.046103,0.022887,abnormal
0.0078125,0.03125,0.035156,0.039062,0.025121,-0.44374,0.10715,0.075755,0.26564,-0.086371,0.27779,-0.0056096,0.021386,0.034575,0.11911,-0.021383,-0.016453,0.039434,-0.019203,0.055678,abnormal
0.015625,0.023438,0,0.0078125,0.027948,-0.21673,-0.001489,0.18397,0.19682,0.2038,0.033303,0.10454,0.092767,0.09432,-0.044448,0.10623,0.095161,0.09826,0.028568,-0.061984,abnormal
0.015625,0.0078125,0.011719,0.03125,0.023343,-0.17381,-0.20068,-0.050991,0.11869,0.04317,0.11496,0.004029,0.061553,0.0070662,-0.0020085,-0.027325,0.065923,0.0066035,0.072186,0.036955,abnormal
0.011719,0.03125,0.015625,0.0078125,0.014492,-0.51951,0.1549,0.035376,0.12132,-0.086153,0.083839,0.066633,0.013385,0.025628,0.043598,-6.24E-05,0.0083682,0.026235,-0.00014228,0.040156,abnormal
0.0097656,0.011719,0.015625,0.015625,0.029201,0.25976,-0.32727,0.37116,0.19334,0.039796,0.086897,0.055841,0.069291,-0.0009168,-0.023143,0.19819,-0.070323,-0.063531,0.12603,-0.1641,abnormal
0.015625,0.0039062,0.0078125,0.019531,0.029567,0.56313,0.06146,-0.085568,0.2173,0.19025,0.24735,0.13921,0.18875,0.15166,0.14338,0.017942,-0.0034891,0.034108,0.078008,0.0076162,abnormal
0.015625,0.039062,0.03125,0.0097656,0.029392,-0.12259,-0.36988,-0.028124,0.17728,0.099745,0.06402,0.0094228,-0.015258,-0.0031145,0.096933,0.069557,-0.0054386,-0.048661,0.053432,0.014253,abnormal
0.0078125,0.027344,0.011719,0.035156,0.036558,0.37683,0.35712,0.18819,0.26907,0.16477,0.20151,0.17193,0.14564,0.049465,0.094143,0.076611,0.068986,0.11595,0.15453,0.026481,abnormal
0.0078125,0.011719,0.015625,0.0078125,0.0026586,-0.54863,-0.63693,0.73895,0.061076,-0.11022,-0.062618,0.046246,0.11238,0.037428,-0.037448,-0.11574,0.1603,0.027419,-0.10751,0.041469,normal
0.0078125,0.017578,0.015625,0.011719,0.069695,0.43428,-0.16807,0.38477,0.40253,0.0089347,0.19659,0.30733,0.010766,0.062773,0.075514,0.049581,-0.059561,-0.082974,0.073286,0.098587,abnormal
0.011719,0.017578,0.011719,0.046875,0.078168,-0.21598,-0.11671,-0.035331,0.088508,0.033557,0.0984,0.079609,0.1003,0.062193,0.04056,0.029188,-0.011044,-0.030026,-0.035826,0.065621,normal
0.011719,0.03125,0.015625,0.0078125,0.0095634,0.028645,-0.05119,-0.19674,0.53509,-0.083426,0.078193,-0.023134,0.25311,-0.081687,0.18045,0.027973,0.16509,-0.028088,0.056183,-0.04048,abnormal
0.011719,0.0078125,0.011719,0.0039062,0.019959,-0.36571,-0.010899,0.023515,0.053197,0.075196,0.030808,0.024223,0.078734,0.035338,-0.0063362,0.0079964,0.046197,0.023577,-0.038699,0.034458,normal
0.013672,0.0078125,0.015625,0.015625,0.02337,-0.16557,-0.27589,0.30648,0.23587,-0.089634,0.032797,0.10465,0.0018658,0.090343,-0.039301,0.14734,0.016569,-0.028229,0.049515,0.063321,abnormal
0.023438,0.023438,0.0078125,0.019531,0.025625,-0.17715,-0.4884,0.17498,0.23861,0.00092683,0.074735,-0.048948,0.029034,0.096652,0.014422,0.078811,0.10943,-0.022493,0.034639,-0.058376,abnormal
0.019531,0.015625,0.011719,0.015625,0.043722,0.36925,0.053285,-0.10767,0.236,0.16906,0.065186,0.075444,0.15263,0.018598,0.047281,0.055646,0.091145,-0.0041321,0.033922,0.027922,abnormal
0.0078125,0.0078125,0.019531,0.0078125,0.0050684,-0.36401,-0.12846,0.044622,0.10509,0.11018,0.071617,0.07388,0.10461,0.0066726,0.036299,0.00807,0.038922,-0.017146,0.0067004,0.040827,normal
0.015625,0.0078125,0.015625,0.019531,0.052742,-0.14488,-0.10758,-0.082236,0.017797,0.022125,0.10965,0.107,0.10416,0.068349,-0.013553,-0.023929,-0.011518,0.040517,0.061109,0.039814,abnormal
0.0078125,0.0078125,0.0078125,0.015625,0.0076514,0.08393,-0.12532,-0.0003884,0.14163,-0.05724,0.090752,0.13411,0.068697,0.070872,0.067274,0.046967,0.0008764,0.028976,-0.030551,-0.00041206,abnormal
0.011719,0.015625,0.015625,0.027344,0.0060277,-0.66021,-0.089365,0.025615,0.13195,0.062491,0.074451,0.021427,0.017539,-0.021458,-0.0046542,0.036441,0.086641,-0.050745,0.05124,0.0021364,normal
